fdc_id,description,protein,calories,sugar,sodium,portion_description,gram_weight
2706069,"Chicken wing, baked, coated",21.42,260,0.07,417,1 drummette,22
2706070,"Chicken ""wings"" with hot sauce, from fast food / restaurant",16.78,272,2.26,842,1 drummette,35
2706070,"Chicken ""wings"" with hot sauce, from fast food / restaurant",16.78,272,2.26,842,Quantity not specified,140
2706071,"Chicken ""wings"" with other sauces or seasoning, from fast food / restaurant",16.95,276,7.55,761,Quantity not specified,140
2706071,"Chicken ""wings"" with other sauces or seasoning, from fast food / restaurant",16.95,276,7.55,761,1 drummette,35
2706072,"Chicken ""wings"", plain, from fast food / restaurant",17.77,323,0.1,843,Quantity not specified,88
2706072,"Chicken ""wings"", plain, from fast food / restaurant",17.77,323,0.1,843,1 drummette,22
2706073,"Chicken ""wings"" with hot sauce, from precooked",17.57,254,2.47,741,Quantity not specified,140
2706073,"Chicken ""wings"" with hot sauce, from precooked",17.57,254,2.47,741,1 drummette,35
2706074,"Chicken ""wings"" with other sauces or seasoning, from precooked",17.74,258,7.76,660,Quantity not specified,140
2706074,"Chicken ""wings"" with other sauces or seasoning, from precooked",17.74,258,7.76,660,1 drummette,35
2706075,"Chicken ""wings"", plain, from precooked",18.62,294,0.12,461,1 drummette,22
2706075,"Chicken ""wings"", plain, from precooked",18.62,294,0.12,461,Quantity not specified,88
2706076,"Chicken ""wings"" with hot sauce, from other sources",17.02,267,2.32,812,1 drummette,35
2706076,"Chicken ""wings"" with hot sauce, from other sources",17.02,267,2.32,812,Quantity not specified,140
2706077,"Chicken ""wings"" with other sauces or seasoning, from other sources",17.19,271,7.62,731,1 drummette,35
2706077,"Chicken ""wings"" with other sauces or seasoning, from other sources",17.19,271,7.62,731,Quantity not specified,140
2706078,"Chicken ""wings"", plain, from other sources",18.03,314,0.11,729,Quantity not specified,88
2706078,"Chicken ""wings"", plain, from other sources",18.03,314,0.11,729,1 drummette,22
2706079,"Chicken ""wings"", boneless, with hot sauce, from fast food / restaurant",12.36,282,5.72,877,Quantity not specified,140
2706079,"Chicken ""wings"", boneless, with hot sauce, from fast food / restaurant",12.36,282,5.72,877,1 boneless wing,35
2706080,"Chicken ""wings"", boneless, with hot sauce, from other sources",11.39,232,6.08,827,1 boneless wing,35
2706080,"Chicken ""wings"", boneless, with hot sauce, from other sources",11.39,232,6.08,827,Quantity not specified,140
2706081,"Chicken, back",25.73,298,0,409,Quantity not specified,85
2706081,"Chicken, back",25.73,298,0,409,"1 small back (yield after cooking, bone removed)",110
2706081,"Chicken, back",25.73,298,0,409,"1 large back (yield after cooking, bone removed)",160
2706081,"Chicken, back",25.73,298,0,409,"1 medium back (yield after cooking, bone removed)",130
2706082,"Chicken, neck or ribs",19.45,245,0,374,"1 neck (yield after cooking, bone removed)",35
2706082,"Chicken, neck or ribs",19.45,245,0,374,Quantity not specified,35
2706083,"Chicken, tail",20.36,454,0,65,Quantity not specified,30
2706083,"Chicken, tail",20.36,454,0,65,1 tail,30
2706084,Chicken skin,20.19,450,0,387,Quantity not specified,30
2706084,Chicken skin,20.19,450,0,387,"1/2 chicken, skin only",55
2706084,Chicken skin,20.19,450,0,387,"1 oz, raw (yield after cooking)",20
2706085,Chicken feet,19.4,215,0,67,Quantity not specified,85
2706085,Chicken feet,19.4,215,0,67,1 foot,35
2706086,"Chicken, canned, meat only",25.3,185,0,482,1 can (5 oz) yields,125
2706086,"Chicken, canned, meat only",25.3,185,0,482,1 cup,205
2706086,"Chicken, canned, meat only",25.3,185,0,482,Quantity not specified,85
2706087,"Chicken, chicken roll, roasted",26.68,164,0,499,"1 cup, diced",135
2706087,"Chicken, chicken roll, roasted",26.68,164,0,499,1 cubic inch,17
2706087,"Chicken, chicken roll, roasted",26.68,164,0,499,Quantity not specified,85
2706087,"Chicken, chicken roll, roasted",26.68,164,0,499,1 slice,28
2706088,"Chicken patty, breaded",14.85,287,0,532,1 patty,75
2706088,"Chicken patty, breaded",14.85,287,0,532,Quantity not specified,75
2706088,"Chicken patty, breaded",14.85,287,0,532,1 cubic inch,17
2706089,"Chicken fillet, breaded",14.62,240,0.57,527,1 cubic inch,17
2706089,"Chicken fillet, breaded",14.62,240,0.57,527,Quantity not specified,120
2706089,"Chicken fillet, breaded",14.62,240,0.57,527,1 fillet,120
2706090,"Chicken fillet, grilled",22.31,151,0,450,Quantity not specified,100
2706090,"Chicken fillet, grilled",22.31,151,0,450,1 cubic inch,17
2706090,"Chicken fillet, grilled",22.31,151,0,450,1 fillet,100
2706090,"Chicken fillet, grilled",22.31,151,0,450,1 nugget,16
2706091,"Chicken, ground",27.14,201,0,400,"1 oz, cooked",28.35
2706091,"Chicken, ground",27.14,201,0,400,Quantity not specified,85
2706091,"Chicken, ground",27.14,201,0,400,1 patty,60
2706091,"Chicken, ground",27.14,201,0,400,"1 cup, cooked",130
2706092,"Chicken nuggets, NFS",15.92,307,0.08,594,1 cup,140
2706092,"Chicken nuggets, NFS",15.92,307,0.08,594,Quantity not specified,80
2706092,"Chicken nuggets, NFS",15.92,307,0.08,594,1 nugget,16
2706093,"Chicken nuggets, from fast food",15.92,307,0.08,594,1 chicken bite,16
2706093,"Chicken nuggets, from fast food",15.92,307,0.08,594,1 cup,140
2706093,"Chicken nuggets, from fast food",15.92,307,0.08,594,1 nugget,16
2706093,"Chicken nuggets, from fast food",15.92,307,0.08,594,Quantity not specified,80
2706094,"Chicken nuggets, from restaurant",15.92,307,0.08,594,1 cup,140
2706094,"Chicken nuggets, from restaurant",15.92,307,0.08,594,1 nugget,16
2706094,"Chicken nuggets, from restaurant",15.92,307,0.08,594,Quantity not specified,80
2706095,"Chicken nuggets, from school lunch",15.67,270,0.49,511,1 cup,140
2706095,"Chicken nuggets, from school lunch",15.67,270,0.49,511,1 nugget,16
2706095,"Chicken nuggets, from school lunch",15.67,270,0.49,511,Quantity not specified,80
2706096,"Chicken nuggets, from frozen",13.36,298,0.8,600,Quantity not specified,80
2706096,"Chicken nuggets, from frozen",13.36,298,0.8,600,1 nugget,16
2706096,"Chicken nuggets, from frozen",13.36,298,0.8,600,1 cup,140
2706097,"Chicken nuggets, from other sources",15.15,304,0.3,596,1 nugget,16
2706097,"Chicken nuggets, from other sources",15.15,304,0.3,596,1 cup,140
2706097,"Chicken nuggets, from other sources",15.15,304,0.3,596,Quantity not specified,80
2706098,"Chicken tenders or strips, NFS",19.22,271,0.4,769,1 chicken fry,14
2706098,"Chicken tenders or strips, NFS",19.22,271,0.4,769,1 cup,140
2706098,"Chicken tenders or strips, NFS",19.22,271,0.4,769,1 popcorn chicken,10
2706098,"Chicken tenders or strips, NFS",19.22,271,0.4,769,"1 tender, strip, or finger",50
2706098,"Chicken tenders or strips, NFS",19.22,271,0.4,769,Quantity not specified,100
2706099,"Chicken tenders or strips, breaded, from fast food",19.22,271,0.4,769,1 chicken fry,14
2706099,"Chicken tenders or strips, breaded, from fast food",19.22,271,0.4,769,"1 tender, strip, or finger",50
2706099,"Chicken tenders or strips, breaded, from fast food",19.22,271,0.4,769,Quantity not specified,100
2706099,"Chicken tenders or strips, breaded, from fast food",19.22,271,0.4,769,1 popcorn chicken,10
2706099,"Chicken tenders or strips, breaded, from fast food",19.22,271,0.4,769,1 cup,140
2706100,"Chicken tenders or strips, breaded, from restaurant",18.82,283,0.39,791,"1 tender, strip, or finger",50
2706100,"Chicken tenders or strips, breaded, from restaurant",18.82,283,0.39,791,1 cup,140
2706100,"Chicken tenders or strips, breaded, from restaurant",18.82,283,0.39,791,Quantity not specified,100
2706100,"Chicken tenders or strips, breaded, from restaurant",18.82,283,0.39,791,1 popcorn chicken,10
2706101,"Chicken tenders or strips, breaded, from school lunch",15.67,270,0.49,511,Quantity not specified,80
2706101,"Chicken tenders or strips, breaded, from school lunch",15.67,270,0.49,511,1 popcorn chicken,10
2706101,"Chicken tenders or strips, breaded, from school lunch",15.67,270,0.49,511,1 strip,40
2706101,"Chicken tenders or strips, breaded, from school lunch",15.67,270,0.49,511,1 tender or finger,17
2706101,"Chicken tenders or strips, breaded, from school lunch",15.67,270,0.49,511,1 cup,140
2706102,"Chicken tenders or strips, breaded, from frozen",14.62,240,0.57,527,1 tender or finger,17
2706102,"Chicken tenders or strips, breaded, from frozen",14.62,240,0.57,527,1 popcorn chicken,10
2706102,"Chicken tenders or strips, breaded, from frozen",14.62,240,0.57,527,1 chicken fry,14
2706102,"Chicken tenders or strips, breaded, from frozen",14.62,240,0.57,527,1 cup,140
2706102,"Chicken tenders or strips, breaded, from frozen",14.62,240,0.57,527,Quantity not specified,80
2706102,"Chicken tenders or strips, breaded, from frozen",14.62,240,0.57,527,1 strip,40
2706103,"Chicken tenders or strips, breaded, from other sources",17.84,262,0.45,696,"1 tender, strip, or finger",50
2706103,"Chicken tenders or strips, breaded, from other sources",17.84,262,0.45,696,1 popcorn chicken,10
2706103,"Chicken tenders or strips, breaded, from other sources",17.84,262,0.45,696,Quantity not specified,100
2706103,"Chicken tenders or strips, breaded, from other sources",17.84,262,0.45,696,1 cup,140
2706104,"Turkey, NFS",28.81,139,0,467,1 medium slice,60
2706104,"Turkey, NFS",28.81,139,0,467,Quantity not specified,85
2706104,"Turkey, NFS",28.81,139,0,467,"1 oz, boneless, cooked",28.35
2706104,"Turkey, NFS",28.81,139,0,467,1 small or thin slice,30
2706104,"Turkey, NFS",28.81,139,0,467,"1 cup, diced, cooked",135
2706104,"Turkey, NFS",28.81,139,0,467,1 large or thick slice,85
2706105,"Turkey, light meat, skin not eaten",28.81,139,0,467,"1 oz, boneless, cooked, skinless",28.35
2706105,"Turkey, light meat, skin not eaten",28.81,139,0,467,"1 cup, cooked, diced",135
2706105,"Turkey, light meat, skin not eaten",28.81,139,0,467,1 large or thick slice,85
2706105,"Turkey, light meat, skin not eaten",28.81,139,0,467,1 turkey cutlet,55
2706105,"Turkey, light meat, skin not eaten",28.81,139,0,467,Quantity not specified,85
2706105,"Turkey, light meat, skin not eaten",28.81,139,0,467,1 small or thin slice,30
2706105,"Turkey, light meat, skin not eaten",28.81,139,0,467,1 medium slice,60
2706106,"Turkey, light meat, skin eaten",28.28,169,0,468,Quantity not specified,85
2706106,"Turkey, light meat, skin eaten",28.28,169,0,468,1 small or thin slice,30
2706106,"Turkey, light meat, skin eaten",28.28,169,0,468,1 medium slice,60
2706106,"Turkey, light meat, skin eaten",28.28,169,0,468,1 large or thick slice,85
2706106,"Turkey, light meat, skin eaten",28.28,169,0,468,"1 oz, boneless, cooked",28.35
2706106,"Turkey, light meat, skin eaten",28.28,169,0,468,"1 cup, diced, cooked",135
2706107,"Turkey, light meat, breaded, baked or fried, skin not eaten",27.26,173,0.56,197,"1 cup, cooked, diced",135
2706107,"Turkey, light meat, breaded, baked or fried, skin not eaten",27.26,173,0.56,197,1 small or thin slice,30
2706107,"Turkey, light meat, breaded, baked or fried, skin not eaten",27.26,173,0.56,197,1 large or thick slice,85
2706107,"Turkey, light meat, breaded, baked or fried, skin not eaten",27.26,173,0.56,197,Quantity not specified,85
2706107,"Turkey, light meat, breaded, baked or fried, skin not eaten",27.26,173,0.56,197,"1 oz, boneless, cooked, skinless",28.35
2706107,"Turkey, light meat, breaded, baked or fried, skin not eaten",27.26,173,0.56,197,1 medium slice,60
2706108,"Turkey, light meat, breaded, baked or fried, skin eaten",26.78,200,0.56,198,1 small or thin slice,30
2706108,"Turkey, light meat, breaded, baked or fried, skin eaten",26.78,200,0.56,198,1 large or thick slice,85
2706108,"Turkey, light meat, breaded, baked or fried, skin eaten",26.78,200,0.56,198,Quantity not specified,85
2706108,"Turkey, light meat, breaded, baked or fried, skin eaten",26.78,200,0.56,198,"1 cup, diced, cooked",135
2706108,"Turkey, light meat, breaded, baked or fried, skin eaten",26.78,200,0.56,198,1 medium slice,60
2706108,"Turkey, light meat, breaded, baked or fried, skin eaten",26.78,200,0.56,198,"1 oz, boneless, cooked",28.35
2706109,"Turkey, light meat, roasted, skin not eaten",28.81,139,0,467,"1 oz, boneless, cooked, skinless",28.35
2706109,"Turkey, light meat, roasted, skin not eaten",28.81,139,0,467,1 small or thin slice,30
2706109,"Turkey, light meat, roasted, skin not eaten",28.81,139,0,467,1 medium slice,60
2706109,"Turkey, light meat, roasted, skin not eaten",28.81,139,0,467,"1 cup, cooked, diced",135
2706109,"Turkey, light meat, roasted, skin not eaten",28.81,139,0,467,Quantity not specified,85
2706109,"Turkey, light meat, roasted, skin not eaten",28.81,139,0,467,1 large or thick slice,85
2706110,"Turkey, light meat, roasted, skin eaten",28.28,169,0,468,1 small or thin slice,30
2706110,"Turkey, light meat, roasted, skin eaten",28.28,169,0,468,1 medium slice,60
2706110,"Turkey, light meat, roasted, skin eaten",28.28,169,0,468,"1 oz, boneless, cooked",28.35
2706110,"Turkey, light meat, roasted, skin eaten",28.28,169,0,468,1 large or thick slice,85
2706110,"Turkey, light meat, roasted, skin eaten",28.28,169,0,468,Quantity not specified,85
2706110,"Turkey, light meat, roasted, skin eaten",28.28,169,0,468,"1 cup, diced, cooked",135
2706111,"Turkey, dark meat, roasted, skin not eaten",26.94,167,0,458,Quantity not specified,85
2706111,"Turkey, dark meat, roasted, skin not eaten",26.94,167,0,458,"1 oz, boneless, cooked, skinless",28.35
2706111,"Turkey, dark meat, roasted, skin not eaten",26.94,167,0,458,"1 cup, cooked, diced",135
2706111,"Turkey, dark meat, roasted, skin not eaten",26.94,167,0,458,1 medium slice,60
2706111,"Turkey, dark meat, roasted, skin not eaten",26.94,167,0,458,1 large or thick slice,85
2706111,"Turkey, dark meat, roasted, skin not eaten",26.94,167,0,458,1 small or thin slice,30
2706112,"Turkey, dark meat, roasted, skin eaten",26.46,202,0,461,"1 cup, diced, cooked",135
2706112,"Turkey, dark meat, roasted, skin eaten",26.46,202,0,461,Quantity not specified,85
2706112,"Turkey, dark meat, roasted, skin eaten",26.46,202,0,461,1 large or thick slice,85
2706112,"Turkey, dark meat, roasted, skin eaten",26.46,202,0,461,1 small or thin slice,30
2706112,"Turkey, dark meat, roasted, skin eaten",26.46,202,0,461,1 medium slice,60
2706112,"Turkey, dark meat, roasted, skin eaten",26.46,202,0,461,"1 oz, boneless, cooked",28.35
2706113,"Turkey, light and dark meat, roasted, skin not eaten",27.99,151,0,464,1 large or thick slice,85
